run,repeat,bin,freq_hz,errors,symbols,ber
2,2,324,15187.5,1,211,0.004739336492890996
2,2,325,15234.375,0,211,0.0
2,2,326,15281.25,0,211,0.0
2,2,327,15328.125,1,211,0.004739336492890996
2,2,328,15375.0,0,211,0.0
2,2,329,15421.875,0,211,0.0
2,2,330,15468.75,0,211,0.0
2,2,332,15562.5,0,211,0.0
2,2,333,15609.375,0,211,0.0
2,2,334,15656.25,1,211,0.004739336492890996
2,2,335,15703.125,0,211,0.0
2,2,336,15750.0,0,211,0.0
2,2,337,15796.875,0,211,0.0
2,2,338,15843.75,0,211,0.0
2,2,340,15937.5,1,211,0.004739336492890996
2,2,341,15984.375,1,211,0.004739336492890996
2,2,342,16031.25,1,211,0.004739336492890996
2,2,343,16078.125,1,211,0.004739336492890996
2,2,344,16125.0,1,211,0.004739336492890996
2,2,345,16171.875,0,211,0.0
2,2,346,16218.75,0,211,0.0
2,2,348,16312.5,0,211,0.0
2,2,349,16359.375,1,211,0.004739336492890996
2,2,350,16406.25,1,211,0.004739336492890996
2,2,351,16453.125,0,211,0.0
2,2,352,16500.0,0,211,0.0
2,2,353,16546.875,0,211,0.0
2,2,354,16593.75,1,211,0.004739336492890996
2,2,356,16687.5,0,211,0.0
2,2,357,16734.375,1,211,0.004739336492890996
2,2,358,16781.25,1,211,0.004739336492890996
2,2,359,16828.125,37,211,0.17535545023696683
2,2,360,16875.0,1,211,0.004739336492890996
2,2,361,16921.875,8,211,0.037914691943127965
2,2,362,16968.75,38,211,0.18009478672985782
2,2,364,17062.5,88,211,0.41706161137440756
2,2,365,17109.375,0,211,0.0
2,2,366,17156.25,1,211,0.004739336492890996
2,2,367,17203.125,1,211,0.004739336492890996
2,2,368,17250.0,0,211,0.0
2,2,369,17296.875,1,211,0.004739336492890996
2,2,370,17343.75,0,211,0.0
2,2,372,17437.5,0,211,0.0
2,2,373,17484.375,1,211,0.004739336492890996
2,2,374,17531.25,0,211,0.0
2,2,375,17578.125,0,211,0.0
2,2,376,17625.0,1,211,0.004739336492890996
2,2,377,17671.875,0,211,0.0
2,2,378,17718.75,0,211,0.0
2,2,380,17812.5,1,211,0.004739336492890996
2,2,381,17859.375,0,211,0.0
2,2,382,17906.25,203,211,0.9620853080568721
2,2,383,17953.125,204,211,0.966824644549763
2,2,384,18000.0,209,211,0.990521327014218
2,2,385,18046.875,181,211,0.8578199052132701
2,2,386,18093.75,5,211,0.023696682464454975
2,2,388,18187.5,3,211,0.014218009478672985
2,2,389,18234.375,9,211,0.04265402843601896
2,2,390,18281.25,0,211,0.0
2,2,391,18328.125,1,211,0.004739336492890996
2,2,392,18375.0,1,211,0.004739336492890996
2,2,393,18421.875,1,211,0.004739336492890996
2,2,394,18468.75,1,211,0.004739336492890996
2,2,396,18562.5,0,211,0.0
2,2,397,18609.375,0,211,0.0
2,2,398,18656.25,0,211,0.0
2,2,399,18703.125,0,211,0.0
2,3,129,6046.875,3,211,0.014218009478672985
2,3,130,6093.75,8,211,0.037914691943127965
2,3,131,6140.625,6,211,0.02843601895734597
2,3,132,6187.5,5,211,0.023696682464454975
2,3,133,6234.375,2,211,0.009478672985781991
2,3,134,6281.25,7,211,0.03317535545023697
2,3,135,6328.125,4,211,0.018957345971563982
2,3,137,6421.875,6,211,0.02843601895734597
2,3,138,6468.75,6,211,0.02843601895734597
2,3,139,6515.625,2,211,0.009478672985781991
2,3,140,6562.5,2,211,0.009478672985781991
2,3,141,6609.375,6,211,0.02843601895734597
2,3,142,6656.25,1,211,0.004739336492890996
2,3,143,6703.125,3,211,0.014218009478672985
2,3,145,6796.875,8,211,0.037914691943127965
2,3,146,6843.75,2,211,0.009478672985781991
2,3,147,6890.625,4,211,0.018957345971563982
2,3,148,6937.5,9,211,0.04265402843601896
2,3,149,6984.375,7,211,0.03317535545023697
2,3,150,7031.25,7,211,0.03317535545023697
2,3,151,7078.125,10,211,0.04739336492890995
2,3,153,7171.875,3,211,0.014218009478672985
2,3,154,7218.75,7,211,0.03317535545023697
2,3,155,7265.625,5,211,0.023696682464454975
2,3,156,7312.5,5,211,0.023696682464454975
2,3,157,7359.375,3,211,0.014218009478672985
2,3,158,7406.25,5,211,0.023696682464454975
2,3,159,7453.125,4,211,0.018957345971563982
2,3,165,7734.375,4,211,0.018957345971563982
2,3,166,7781.25,5,211,0.023696682464454975
2,3,167,7828.125,4,211,0.018957345971563982
2,3,168,7875.0,4,211,0.018957345971563982
2,3,169,7921.875,3,211,0.014218009478672985
2,3,170,7968.75,12,211,0.05687203791469194
2,3,171,8015.625,56,211,0.26540284360189575
2,3,173,8109.375,1,211,0.004739336492890996
2,3,174,8156.25,3,211,0.014218009478672985
2,3,175,8203.125,6,211,0.02843601895734597
2,3,176,8250.0,17,211,0.08056872037914692
2,3,177,8296.875,5,211,0.023696682464454975
2,3,178,8343.75,4,211,0.018957345971563982
2,3,179,8390.625,4,211,0.018957345971563982
2,3,181,8484.375,2,211,0.009478672985781991
2,3,182,8531.25,9,211,0.04265402843601896
2,3,183,8578.125,6,211,0.02843601895734597
2,3,184,8625.0,5,211,0.023696682464454975
2,3,185,8671.875,7,211,0.03317535545023697
2,3,186,8718.75,4,211,0.018957345971563982
2,3,187,8765.625,5,211,0.023696682464454975
2,3,189,8859.375,4,211,0.018957345971563982
2,3,190,8906.25,2,211,0.009478672985781991
2,3,191,8953.125,5,211,0.023696682464454975
2,3,192,9000.0,6,211,0.02843601895734597
2,3,193,9046.875,5,211,0.023696682464454975
2,3,194,9093.75,2,211,0.009478672985781991
2,3,195,9140.625,5,211,0.023696682464454975
2,3,197,9234.375,5,211,0.023696682464454975
2,3,198,9281.25,6,211,0.02843601895734597
2,3,199,9328.125,6,211,0.02843601895734597
2,3,200,9375.0,6,211,0.02843601895734597
2,3,201,9421.875,5,211,0.023696682464454975
2,3,202,9468.75,6,211,0.02843601895734597
2,3,203,9515.625,8,211,0.037914691943127965
2,3,205,9609.375,7,211,0.03317535545023697
2,3,206,9656.25,4,211,0.018957345971563982
2,3,207,9703.125,9,211,0.04265402843601896
2,3,208,9750.0,4,211,0.018957345971563982
2,3,209,9796.875,6,211,0.02843601895734597
2,3,210,9843.75,8,211,0.037914691943127965
2,3,211,9890.625,6,211,0.02843601895734597
2,3,213,9984.375,7,211,0.03317535545023697
2,3,214,10031.25,4,211,0.018957345971563982
2,3,215,10078.125,2,211,0.009478672985781991
2,3,216,10125.0,3,211,0.014218009478672985
2,3,217,10171.875,6,211,0.02843601895734597
2,3,218,10218.75,3,211,0.014218009478672985
2,3,219,10265.625,1,211,0.004739336492890996
2,3,221,10359.375,9,211,0.04265402843601896
2,3,222,10406.25,7,211,0.03317535545023697
2,3,223,10453.125,4,211,0.018957345971563982
2,3,224,10500.0,2,211,0.009478672985781991
2,3,225,10546.875,7,211,0.03317535545023697
2,3,226,10593.75,5,211,0.023696682464454975
2,3,227,10640.625,3,211,0.014218009478672985
2,3,229,10734.375,6,211,0.02843601895734597
2,3,230,10781.25,7,211,0.03317535545023697
2,3,231,10828.125,9,211,0.04265402843601896
2,3,232,10875.0,11,211,0.052132701421800945
2,3,233,10921.875,4,211,0.018957345971563982
2,3,234,10968.75,7,211,0.03317535545023697
2,3,235,11015.625,8,211,0.037914691943127965
2,3,237,11109.375,5,211,0.023696682464454975
2,3,238,11156.25,7,211,0.03317535545023697
2,3,239,11203.125,13,211,0.061611374407582936
2,3,316,14812.5,3,211,0.014218009478672985
2,3,317,14859.375,8,211,0.037914691943127965
2,3,318,14906.25,4,211,0.018957345971563982
2,3,319,14953.125,6,211,0.02843601895734597
2,3,320,15000.0,3,211,0.014218009478672985
2,3,321,15046.875,4,211,0.018957345971563982
2,3,322,15093.75,3,211,0.014218009478672985
2,3,324,15187.5,4,211,0.018957345971563982
2,3,325,15234.375,4,211,0.018957345971563982
2,3,326,15281.25,4,211,0.018957345971563982
2,3,327,15328.125,9,211,0.04265402843601896
2,3,328,15375.0,7,211,0.03317535545023697
2,3,329,15421.875,4,211,0.018957345971563982
2,3,330,15468.75,3,211,0.014218009478672985
2,3,332,15562.5,5,211,0.023696682464454975
2,3,333,15609.375,5,211,0.023696682464454975
2,3,334,15656.25,5,211,0.023696682464454975
2,3,335,15703.125,7,211,0.03317535545023697
2,3,336,15750.0,4,211,0.018957345971563982
2,3,337,15796.875,4,211,0.018957345971563982
2,3,338,15843.75,4,211,0.018957345971563982
2,3,340,15937.5,3,211,0.014218009478672985
2,3,341,15984.375,6,211,0.02843601895734597
2,3,342,16031.25,7,211,0.03317535545023697
2,3,343,16078.125,4,211,0.018957345971563982
2,3,344,16125.0,5,211,0.023696682464454975
2,3,345,16171.875,4,211,0.018957345971563982
2,3,346,16218.75,4,211,0.018957345971563982
2,3,348,16312.5,7,211,0.03317535545023697
2,3,349,16359.375,6,211,0.02843601895734597
2,3,350,16406.25,5,211,0.023696682464454975
2,3,351,16453.125,4,211,0.018957345971563982
2,3,352,16500.0,5,211,0.023696682464454975
2,3,353,16546.875,6,211,0.02843601895734597
2,3,354,16593.75,6,211,0.02843601895734597
2,3,356,16687.5,5,211,0.023696682464454975
2,3,357,16734.375,4,211,0.018957345971563982
2,3,358,16781.25,7,211,0.03317535545023697
2,3,359,16828.125,32,211,0.15165876777251186
2,3,360,16875.0,5,211,0.023696682464454975
2,3,361,16921.875,7,211,0.03317535545023697
2,3,362,16968.75,29,211,0.13744075829383887
2,3,364,17062.5,38,211,0.18009478672985782
2,3,365,17109.375,1,211,0.004739336492890996
2,3,366,17156.25,3,211,0.014218009478672985
2,3,367,17203.125,6,211,0.02843601895734597
2,3,368,17250.0,2,211,0.009478672985781991
2,3,369,17296.875,7,211,0.03317535545023697
2,3,370,17343.75,4,211,0.018957345971563982
2,3,372,17437.5,7,211,0.03317535545023697
2,3,373,17484.375,6,211,0.02843601895734597
2,3,374,17531.25,8,211,0.037914691943127965
2,3,375,17578.125,5,211,0.023696682464454975
2,3,376,17625.0,4,211,0.018957345971563982
2,3,377,17671.875,7,211,0.03317535545023697
2,3,378,17718.75,3,211,0.014218009478672985
2,3,380,17812.5,5,211,0.023696682464454975
2,3,381,17859.375,7,211,0.03317535545023697
2,3,382,17906.25,185,211,0.8767772511848341
2,3,383,17953.125,165,211,0.7819905213270142
2,3,384,18000.0,206,211,0.976303317535545
2,3,385,18046.875,171,211,0.8104265402843602
2,3,386,18093.75,7,211,0.03317535545023697
2,3,388,18187.5,5,211,0.023696682464454975
2,3,389,18234.375,12,211,0.05687203791469194
2,3,390,18281.25,3,211,0.014218009478672985
2,3,391,18328.125,3,211,0.014218009478672985
2,3,392,18375.0,3,211,0.014218009478672985
2,3,393,18421.875,7,211,0.03317535545023697
2,3,394,18468.75,3,211,0.014218009478672985
2,3,396,18562.5,5,211,0.023696682464454975
2,3,397,18609.375,4,211,0.018957345971563982
2,3,398,18656.25,8,211,0.037914691943127965
2,3,399,18703.125,10,211,0.04739336492890995
3,1,129,6046.875,0,211,0.0
3,1,130,6093.75,0,211,0.0
3,1,131,6140.625,0,211,0.0
3,1,132,6187.5,0,211,0.0
3,1,133,6234.375,0,211,0.0
3,1,134,6281.25,0,211,0.0
3,1,135,6328.125,0,211,0.0
3,1,137,6421.875,0,211,0.0
3,1,138,6468.75,0,211,0.0
3,1,139,6515.625,0,211,0.0
3,1,140,6562.5,0,211,0.0
3,1,141,6609.375,0,211,0.0
3,1,142,6656.25,0,211,0.0
3,1,143,6703.125,0,211,0.0
3,1,145,6796.875,0,211,0.0
3,1,146,6843.75,0,211,0.0
3,1,147,6890.625,0,211,0.0
3,1,148,6937.5,1,211,0.004739336492890996
3,1,149,6984.375,0,211,0.0
3,1,150,7031.25,0,211,0.0
3,1,151,7078.125,4,211,0.018957345971563982
3,1,153,7171.875,0,211,0.0
3,1,154,7218.75,0,211,0.0
3,1,155,7265.625,0,211,0.0
3,1,156,7312.5,0,211,0.0
3,1,157,7359.375,0,211,0.0
3,1,158,7406.25,0,211,0.0
3,1,159,7453.125,0,211,0.0
3,1,165,7734.375,0,211,0.0
3,1,166,7781.25,0,211,0.0
3,1,167,7828.125,0,211,0.0
3,1,168,7875.0,0,211,0.0
3,1,169,7921.875,0,211,0.0
3,1,170,7968.75,10,211,0.04739336492890995
3,1,171,8015.625,10,211,0.04739336492890995
3,1,173,8109.375,0,211,0.0
3,1,174,8156.25,0,211,0.0
3,1,175,8203.125,0,211,0.0
3,1,176,8250.0,16,211,0.07582938388625593
3,1,177,8296.875,4,211,0.018957345971563982
3,1,178,8343.75,0,211,0.0
3,1,179,8390.625,0,211,0.0
3,1,181,8484.375,0,211,0.0
3,1,182,8531.25,0,211,0.0
3,1,183,8578.125,0,211,0.0
3,1,184,8625.0,0,211,0.0
3,1,185,8671.875,0,211,0.0
3,1,186,8718.75,0,211,0.0
3,1,187,8765.625,0,211,0.0
3,1,189,8859.375,0,211,0.0
3,1,190,8906.25,0,211,0.0
3,1,191,8953.125,1,211,0.004739336492890996
3,1,192,9000.0,0,211,0.0
3,1,193,9046.875,0,211,0.0
3,1,194,9093.75,1,211,0.004739336492890996
3,1,195,9140.625,0,211,0.0
3,1,197,9234.375,1,211,0.004739336492890996
3,1,198,9281.25,0,211,0.0
3,1,199,9328.125,0,211,0.0
3,1,200,9375.0,1,211,0.004739336492890996
3,1,201,9421.875,1,211,0.004739336492890996
3,1,202,9468.75,1,211,0.004739336492890996
3,1,203,9515.625,0,211,0.0
3,1,205,9609.375,0,211,0.0
3,1,206,9656.25,0,211,0.0
3,1,207,9703.125,0,211,0.0
3,1,208,9750.0,0,211,0.0
3,1,209,9796.875,1,211,0.004739336492890996
3,1,210,9843.75,1,211,0.004739336492890996
3,1,211,9890.625,1,211,0.004739336492890996
3,1,213,9984.375,1,211,0.004739336492890996
3,1,214,10031.25,0,211,0.0
3,1,215,10078.125,1,211,0.004739336492890996
3,1,216,10125.0,0,211,0.0
3,1,217,10171.875,1,211,0.004739336492890996
3,1,218,10218.75,1,211,0.004739336492890996
3,1,219,10265.625,1,211,0.004739336492890996
3,1,221,10359.375,1,211,0.004739336492890996
3,1,222,10406.25,0,211,0.0
3,1,223,10453.125,1,211,0.004739336492890996
3,1,224,10500.0,1,211,0.004739336492890996
3,1,225,10546.875,0,211,0.0
3,1,226,10593.75,1,211,0.004739336492890996
3,1,227,10640.625,1,211,0.004739336492890996
3,1,229,10734.375,1,211,0.004739336492890996
3,1,230,10781.25,1,211,0.004739336492890996
3,1,231,10828.125,8,211,0.037914691943127965
3,1,232,10875.0,0,211,0.0
3,1,233,10921.875,0,211,0.0
3,1,234,10968.75,1,211,0.004739336492890996
3,1,235,11015.625,2,211,0.009478672985781991
3,1,237,11109.375,1,211,0.004739336492890996
3,1,238,11156.25,4,211,0.018957345971563982
3,1,239,11203.125,17,211,0.08056872037914692
3,1,316,14812.5,0,211,0.0
3,1,317,14859.375,0,211,0.0
3,1,318,14906.25,0,211,0.0
3,1,319,14953.125,1,211,0.004739336492890996
3,1,320,15000.0,0,211,0.0
3,1,321,15046.875,0,211,0.0
3,1,322,15093.75,1,211,0.004739336492890996
3,1,324,15187.5,0,211,0.0
3,1,325,15234.375,0,211,0.0
3,1,326,15281.25,0,211,0.0
3,1,327,15328.125,1,211,0.004739336492890996
3,1,328,15375.0,0,211,0.0
3,1,329,15421.875,0,211,0.0
3,1,330,15468.75,0,211,0.0
3,1,332,15562.5,0,211,0.0
3,1,333,15609.375,1,211,0.004739336492890996
3,1,334,15656.25,1,211,0.004739336492890996
3,1,335,15703.125,0,211,0.0
3,1,336,15750.0,0,211,0.0
3,1,337,15796.875,0,211,0.0
3,1,338,15843.75,1,211,0.004739336492890996
3,1,340,15937.5,1,211,0.004739336492890996
3,1,341,15984.375,1,211,0.004739336492890996
3,1,342,16031.25,1,211,0.004739336492890996
3,1,343,16078.125,1,211,0.004739336492890996
3,1,344,16125.0,1,211,0.004739336492890996
3,1,345,16171.875,0,211,0.0
3,1,346,16218.75,0,211,0.0
3,1,348,16312.5,1,211,0.004739336492890996
3,1,349,16359.375,1,211,0.004739336492890996
3,1,350,16406.25,1,211,0.004739336492890996
3,1,351,16453.125,0,211,0.0
3,1,352,16500.0,0,211,0.0
3,1,353,16546.875,0,211,0.0
3,1,354,16593.75,1,211,0.004739336492890996
3,1,356,16687.5,1,211,0.004739336492890996
3,1,357,16734.375,1,211,0.004739336492890996
3,1,358,16781.25,21,211,0.0995260663507109
3,1,359,16828.125,163,211,0.7725118483412322
3,1,360,16875.0,26,211,0.12322274881516587
3,1,361,16921.875,67,211,0.3175355450236967
3,1,362,16968.75,37,211,0.17535545023696683
3,1,364,17062.5,23,211,0.10900473933649289
3,1,365,17109.375,0,211,0.0
3,1,366,17156.25,1,211,0.004739336492890996
3,1,367,17203.125,3,211,0.014218009478672985
3,1,368,17250.0,1,211,0.004739336492890996
3,1,369,17296.875,1,211,0.004739336492890996
3,1,370,17343.75,0,211,0.0
3,1,372,17437.5,0,211,0.0
3,1,373,17484.375,1,211,0.004739336492890996
3,1,374,17531.25,0,211,0.0
3,1,375,17578.125,0,211,0.0
3,1,376,17625.0,0,211,0.0
3,1,377,17671.875,0,211,0.0
3,1,378,17718.75,0,211,0.0
3,1,380,17812.5,1,211,0.004739336492890996
3,1,381,17859.375,0,211,0.0
3,1,382,17906.25,121,211,0.5734597156398105
3,1,383,17953.125,208,211,0.985781990521327
3,1,384,18000.0,211,211,1.0
3,1,385,18046.875,206,211,0.976303317535545
3,1,386,18093.75,49,211,0.23222748815165878
3,1,388,18187.5,1,211,0.004739336492890996
3,1,389,18234.375,17,211,0.08056872037914692
3,1,390,18281.25,7,211,0.03317535545023697
3,1,391,18328.125,1,211,0.004739336492890996
3,1,392,18375.0,1,211,0.004739336492890996
3,1,393,18421.875,1,211,0.004739336492890996
3,1,394,18468.75,1,211,0.004739336492890996
3,1,396,18562.5,0,211,0.0
3,1,397,18609.375,0,211,0.0
3,1,398,18656.25,0,211,0.0
3,1,399,18703.125,1,211,0.004739336492890996
3,2,129,6046.875,0,211,0.0
3,2,130,6093.75,0,211,0.0
3,2,131,6140.625,0,211,0.0
3,2,132,6187.5,0,211,0.0
3,2,133,6234.375,0,211,0.0
3,2,134,6281.25,0,211,0.0
3,2,135,6328.125,0,211,0.0
3,2,137,6421.875,0,211,0.0
3,2,138,6468.75,0,211,0.0
3,2,139,6515.625,0,211,0.0
3,2,140,6562.5,0,211,0.0
3,2,141,6609.375,0,211,0.0
3,2,142,6656.25,0,211,0.0
3,2,143,6703.125,0,211,0.0
3,2,145,6796.875,0,211,0.0
3,2,146,6843.75,0,211,0.0
3,2,147,6890.625,0,211,0.0
3,2,148,6937.5,0,211,0.0
3,2,149,6984.375,0,211,0.0
3,2,150,7031.25,0,211,0.0
3,2,151,7078.125,0,211,0.0
3,2,153,7171.875,0,211,0.0
3,2,154,7218.75,0,211,0.0
3,2,155,7265.625,0,211,0.0
3,2,156,7312.5,0,211,0.0
3,2,157,7359.375,0,211,0.0
3,2,158,7406.25,0,211,0.0
3,2,159,7453.125,0,211,0.0
3,2,165,7734.375,0,211,0.0
3,2,166,7781.25,0,211,0.0
3,2,167,7828.125,0,211,0.0
3,2,168,7875.0,0,211,0.0
3,2,169,7921.875,0,211,0.0
3,2,170,7968.75,8,211,0.037914691943127965
3,2,171,8015.625,25,211,0.11848341232227488
3,2,173,8109.375,0,211,0.0
3,2,174,8156.25,0,211,0.0
3,2,175,8203.125,0,211,0.0
3,2,176,8250.0,7,211,0.03317535545023697
3,2,177,8296.875,0,211,0.0
3,2,178,8343.75,0,211,0.0
3,2,179,8390.625,0,211,0.0
3,2,181,8484.375,0,211,0.0
3,2,182,8531.25,0,211,0.0
3,2,183,8578.125,0,211,0.0
3,2,184,8625.0,0,211,0.0
3,2,185,8671.875,0,211,0.0
3,2,186,8718.75,0,211,0.0
3,2,187,8765.625,0,211,0.0
3,2,189,8859.375,0,211,0.0
3,2,190,8906.25,0,211,0.0
3,2,191,8953.125,1,211,0.004739336492890996
3,2,192,9000.0,1,211,0.004739336492890996
3,2,193,9046.875,1,211,0.004739336492890996
3,2,194,9093.75,1,211,0.004739336492890996
3,2,195,9140.625,1,211,0.004739336492890996
3,2,197,9234.375,1,211,0.004739336492890996
3,2,198,9281.25,0,211,0.0
3,2,199,9328.125,0,211,0.0
3,2,200,9375.0,0,211,0.0
3,2,201,9421.875,0,211,0.0
3,2,202,9468.75,1,211,0.004739336492890996
3,2,203,9515.625,0,211,0.0
3,2,205,9609.375,0,211,0.0
3,2,206,9656.25,0,211,0.0
3,2,207,9703.125,0,211,0.0
3,2,208,9750.0,0,211,0.0
3,2,209,9796.875,1,211,0.004739336492890996
3,2,210,9843.75,1,211,0.004739336492890996
3,2,211,9890.625,1,211,0.004739336492890996
3,2,213,9984.375,1,211,0.004739336492890996
3,2,214,10031.25,0,211,0.0
3,2,215,10078.125,1,211,0.004739336492890996
3,2,216,10125.0,0,211,0.0
3,2,217,10171.875,1,211,0.004739336492890996
3,2,218,10218.75,1,211,0.004739336492890996
3,2,219,10265.625,1,211,0.004739336492890996
3,2,221,10359.375,1,211,0.004739336492890996
3,2,222,10406.25,0,211,0.0
3,2,223,10453.125,0,211,0.0
3,2,224,10500.0,0,211,0.0
3,2,225,10546.875,1,211,0.004739336492890996
3,2,226,10593.75,1,211,0.004739336492890996
3,2,227,10640.625,1,211,0.004739336492890996
3,2,229,10734.375,1,211,0.004739336492890996
3,2,230,10781.25,0,211,0.0
3,2,231,10828.125,1,211,0.004739336492890996
3,2,232,10875.0,0,211,0.0
3,2,233,10921.875,0,211,0.0
3,2,234,10968.75,1,211,0.004739336492890996
3,2,235,11015.625,3,211,0.014218009478672985
3,2,237,11109.375,1,211,0.004739336492890996
3,2,238,11156.25,0,211,0.0
3,2,239,11203.125,13,211,0.061611374407582936
3,2,316,14812.5,0,211,0.0
3,2,317,14859.375,1,211,0.004739336492890996
3,2,318,14906.25,0,211,0.0
3,2,319,14953.125,1,211,0.004739336492890996
3,2,320,15000.0,0,211,0.0
3,2,321,15046.875,0,211,0.0
3,2,322,15093.75,1,211,0.004739336492890996
3,2,324,15187.5,0,211,0.0
3,2,325,15234.375,0,211,0.0
3,2,326,15281.25,0,211,0.0
3,2,327,15328.125,1,211,0.004739336492890996
3,2,328,15375.0,0,211,0.0
3,2,329,15421.875,0,211,0.0
3,2,330,15468.75,0,211,0.0
3,2,332,15562.5,0,211,0.0
3,2,333,15609.375,1,211,0.004739336492890996
3,2,334,15656.25,1,211,0.004739336492890996
3,2,335,15703.125,0,211,0.0
3,2,336,15750.0,0,211,0.0
3,2,337,15796.875,1,211,0.004739336492890996
3,2,338,15843.75,1,211,0.004739336492890996
3,2,340,15937.5,1,211,0.004739336492890996
3,2,341,15984.375,0,211,0.0
3,2,342,16031.25,1,211,0.004739336492890996
3,2,343,16078.125,1,211,0.004739336492890996
3,2,344,16125.0,0,211,0.0
3,2,345,16171.875,0,211,0.0
3,2,346,16218.75,0,211,0.0
3,2,348,16312.5,1,211,0.004739336492890996
3,2,349,16359.375,1,211,0.004739336492890996
3,2,350,16406.25,1,211,0.004739336492890996
3,2,351,16453.125,1,211,0.004739336492890996
3,2,352,16500.0,0,211,0.0
3,2,353,16546.875,0,211,0.0
3,2,354,16593.75,1,211,0.004739336492890996
3,2,356,16687.5,0,211,0.0
3,2,357,16734.375,1,211,0.004739336492890996
3,2,358,16781.25,1,211,0.004739336492890996
3,2,359,16828.125,55,211,0.26066350710900477
3,2,360,16875.0,7,211,0.03317535545023697
3,2,361,16921.875,58,211,0.27488151658767773
3,2,362,16968.75,30,211,0.14218009478672985
3,2,364,17062.5,2,211,0.009478672985781991
3,2,365,17109.375,0,211,0.0
3,2,366,17156.25,1,211,0.004739336492890996
3,2,367,17203.125,1,211,0.004739336492890996
3,2,368,17250.0,0,211,0.0
3,2,369,17296.875,1,211,0.004739336492890996
3,2,370,17343.75,1,211,0.004739336492890996
3,2,372,17437.5,0,211,0.0
3,2,373,17484.375,5,211,0.023696682464454975
3,2,374,17531.25,0,211,0.0
3,2,375,17578.125,0,211,0.0
3,2,376,17625.0,0,211,0.0
3,2,377,17671.875,0,211,0.0
3,2,378,17718.75,0,211,0.0
3,2,380,17812.5,1,211,0.004739336492890996
3,2,381,17859.375,0,211,0.0
3,2,382,17906.25,102,211,0.4834123222748815
3,2,383,17953.125,193,211,0.9146919431279621
3,2,384,18000.0,207,211,0.981042654028436
3,2,385,18046.875,199,211,0.943127962085308
3,2,386,18093.75,1,211,0.004739336492890996
3,2,388,18187.5,1,211,0.004739336492890996
3,2,389,18234.375,1,211,0.004739336492890996
3,2,390,18281.25,0,211,0.0
3,2,391,18328.125,1,211,0.004739336492890996
3,2,392,18375.0,0,211,0.0
3,2,393,18421.875,1,211,0.004739336492890996
3,2,394,18468.75,1,211,0.004739336492890996
3,2,396,18562.5,1,211,0.004739336492890996
3,2,397,18609.375,0,211,0.0
3,2,398,18656.25,0,211,0.0
3,2,399,18703.125,1,211,0.004739336492890996
3,3,129,6046.875,2,211,0.009478672985781991
3,3,130,6093.75,6,211,0.02843601895734597
3,3,131,6140.625,5,211,0.023696682464454975
3,3,132,6187.5,3,211,0.014218009478672985
3,3,133,6234.375,5,211,0.023696682464454975
3,3,134,6281.25,7,211,0.03317535545023697
3,3,135,6328.125,2,211,0.009478672985781991
3,3,137,6421.875,6,211,0.02843601895734597
3,3,138,6468.75,3,211,0.014218009478672985
3,3,139,6515.625,5,211,0.023696682464454975
3,3,140,6562.5,5,211,0.023696682464454975
3,3,141,6609.375,2,211,0.009478672985781991
3,3,142,6656.25,4,211,0.018957345971563982
3,3,143,6703.125,5,211,0.023696682464454975
3,3,145,6796.875,9,211,0.04265402843601896
3,3,146,6843.75,5,211,0.023696682464454975
3,3,147,6890.625,4,211,0.018957345971563982
3,3,148,6937.5,7,211,0.03317535545023697
3,3,149,6984.375,3,211,0.014218009478672985
3,3,150,7031.25,3,211,0.014218009478672985
3,3,151,7078.125,9,211,0.04265402843601896
3,3,153,7171.875,7,211,0.03317535545023697
3,3,154,7218.75,9,211,0.04265402843601896
3,3,155,7265.625,4,211,0.018957345971563982
3,3,156,7312.5,4,211,0.018957345971563982
3,3,157,7359.375,2,211,0.009478672985781991
3,3,158,7406.25,8,211,0.037914691943127965
3,3,159,7453.125,5,211,0.023696682464454975
3,3,165,7734.375,6,211,0.02843601895734597
3,3,166,7781.25,6,211,0.02843601895734597
3,3,167,7828.125,6,211,0.02843601895734597
3,3,168,7875.0,6,211,0.02843601895734597
3,3,169,7921.875,3,211,0.014218009478672985
3,3,170,7968.75,13,211,0.061611374407582936
3,3,171,8015.625,52,211,0.24644549763033174
3,3,173,8109.375,0,211,0.0
3,3,174,8156.25,6,211,0.02843601895734597
3,3,175,8203.125,9,211,0.04265402843601896
3,3,176,8250.0,8,211,0.037914691943127965
3,3,177,8296.875,10,211,0.04739336492890995
3,3,178,8343.75,7,211,0.03317535545023697
3,3,179,8390.625,2,211,0.009478672985781991
3,3,181,8484.375,3,211,0.014218009478672985
3,3,182,8531.25,2,211,0.009478672985781991
3,3,183,8578.125,6,211,0.02843601895734597
3,3,184,8625.0,5,211,0.023696682464454975
3,3,185,8671.875,8,211,0.037914691943127965
3,3,186,8718.75,5,211,0.023696682464454975
3,3,187,8765.625,4,211,0.018957345971563982
3,3,189,8859.375,3,211,0.014218009478672985
3,3,190,8906.25,7,211,0.03317535545023697
3,3,191,8953.125,5,211,0.023696682464454975
3,3,192,9000.0,4,211,0.018957345971563982
3,3,193,9046.875,8,211,0.037914691943127965
3,3,194,9093.75,4,211,0.018957345971563982
3,3,195,9140.625,5,211,0.023696682464454975
3,3,197,9234.375,5,211,0.023696682464454975
3,3,198,9281.25,6,211,0.02843601895734597
